artist,album_title,track_title,track_n,lyric,line
the beatles,yellow submarine,Yellow Submarine,1,We all live in a yellow submarine,18
the beatles,yellow submarine,Yellow Submarine,1,"Yellow submarine, yellow submarine",19
the beatles,yellow submarine,Yellow Submarine,1,"Full speed ahead, Mr. Parker, full speed ahead",20
the beatles,yellow submarine,Yellow Submarine,1,"Full speed over here, sir",21
the beatles,yellow submarine,Yellow Submarine,1,"Action station, action station",22
the beatles,yellow submarine,Yellow Submarine,1,"Aye, aye, sir, fire",23
the beatles,yellow submarine,Yellow Submarine,1,"Heaven, heaven",24
the beatles,yellow submarine,Yellow Submarine,1,As we live a life of ease,25
the beatles,yellow submarine,Yellow Submarine,1,Everyone of us has all we need  (,26
the beatles,yellow submarine,Yellow Submarine,1,has all we need,27
the beatles,yellow submarine,Yellow Submarine,1,Sky of blue (,28
the beatles,yellow submarine,Yellow Submarine,1,sky of blue,29
the beatles,yellow submarine,Yellow Submarine,1,) and sea of green (,30
the beatles,yellow submarine,Yellow Submarine,1,and sea of green,31
the beatles,yellow submarine,Yellow Submarine,1,In our (In our) yellow submarine (,32
the beatles,yellow submarine,Yellow Submarine,1,"yellow submarine, ha-ha!",33
the beatles,yellow submarine,Yellow Submarine,1,We all live in a yellow submarine,34
the beatles,yellow submarine,Yellow Submarine,1,"Yellow submarine, yellow submarine",35
the beatles,yellow submarine,Yellow Submarine,1,We all live in a yellow submarine,36
the beatles,yellow submarine,Yellow Submarine,1,"Yellow submarine, yellow submarine",37
the beatles,yellow submarine,Yellow Submarine,1,We all live in a yellow submarine,38
the beatles,yellow submarine,Yellow Submarine,1,"Yellow submarine, yellow submarine",39
the beatles,yellow submarine,Yellow Submarine,1,We all live in a yellow submarine,40
the beatles,yellow submarine,Yellow Submarine,1,"Yellow submarine, yellow submarine",41
the beatles,yellow submarine,Only a Northern Song,2,If you're listening to this song,1
the beatles,yellow submarine,Only a Northern Song,2,You may think the chords are going wrong,2
the beatles,yellow submarine,Only a Northern Song,2,But they're not,3
the beatles,yellow submarine,Only a Northern Song,2,We just wrote it like that,4
the beatles,yellow submarine,Only a Northern Song,2,When you're listening late at night,5
the beatles,yellow submarine,Only a Northern Song,2,You may think the band are not quite right,6
the beatles,yellow submarine,Only a Northern Song,2,But they are,7
the beatles,yellow submarine,Only a Northern Song,2,They just play it like that,8
the beatles,yellow submarine,Only a Northern Song,2,It doesn't really matter what chords I play,9
the beatles,yellow submarine,Only a Northern Song,2,What words I say or time of day it is,10
the beatles,yellow submarine,Only a Northern Song,2,As it's only a Northern song,11
the beatles,yellow submarine,Only a Northern Song,2,It doesn't really matter what clothes I wear,12
the beatles,yellow submarine,Only a Northern Song,2,Or how I fare or if my hair is brown,13
the beatles,yellow submarine,Only a Northern Song,2,When it's only a Northern song,14
the beatles,yellow submarine,Only a Northern Song,2,If you think the harmony,15
the beatles,yellow submarine,Only a Northern Song,2,Is a little dark and out of key,16
the beatles,yellow submarine,Only a Northern Song,2,You're correct,17
the beatles,yellow submarine,Only a Northern Song,2,There's nobody there,18
the beatles,yellow submarine,Only a Northern Song,2,And I told you there's no one there,19
the beatles,yellow submarine,All Together Now,3,"One, two, three, four",1
the beatles,yellow submarine,All Together Now,3,Can I have a little more?,2
the beatles,yellow submarine,All Together Now,3,"Five, six, seven, eight, nine, ten, I love you",3
the beatles,yellow submarine,All Together Now,3,"A, B, C, D",4
the beatles,yellow submarine,All Together Now,3,Can I bring my friend to tea?,5
the beatles,yellow submarine,All Together Now,3,"E, F, G, H, I, J, I love you",6
the beatles,yellow submarine,All Together Now,3,(Bom bom bom bompa bom) Sail the ship,7
the beatles,yellow submarine,All Together Now,3,(Bompa bom) Chop the tree,8
the beatles,yellow submarine,All Together Now,3,(Bompa bom) Skip the rope,9
the beatles,yellow submarine,All Together Now,3,(Bompa bom) Look at me,10
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,11
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,12
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,13
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,14
the beatles,yellow submarine,All Together Now,3,"Black, white, green, red",15
the beatles,yellow submarine,All Together Now,3,Can I take my friend to bed?,16
the beatles,yellow submarine,All Together Now,3,"Pink, brown, yellow, orange and blue, I love you",17
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,18
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,19
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,20
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,21
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,22
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,23
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,24
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,25
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,26
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,27
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,28
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,29
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,30
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,31
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,32
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,33
the beatles,yellow submarine,All Together Now,3,(Bom bom bom bompa bom) Sail the ship,34
the beatles,yellow submarine,All Together Now,3,(Bompa bom) Chop the tree,35
the beatles,yellow submarine,All Together Now,3,(Bompa bom) Skip the rope,36
the beatles,yellow submarine,All Together Now,3,(Bompa bom) Look at me,37
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,38
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,39
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,40
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,41
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,42
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,43
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,44
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,45
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,46
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,47
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,48
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,49
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,50
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,51
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,52
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,53
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,54
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,55
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,56
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,57
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,58
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,59
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,60
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,61
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,62
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,63
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,64
the beatles,yellow submarine,All Together Now,3,(All together now) All together now,65
the beatles,yellow submarine,Hey Bulldog,4,Sheepdog,1
the beatles,yellow submarine,Hey Bulldog,4,Standing in the rain,2
the beatles,yellow submarine,Hey Bulldog,4,Bullfrog,3
the beatles,yellow submarine,Hey Bulldog,4,Doing it again,4
the beatles,yellow submarine,Hey Bulldog,4,Some kind of happiness is measured out in miles,5
the beatles,yellow submarine,Hey Bulldog,4,What makes you think you're something special when you smile?,6
the beatles,yellow submarine,Hey Bulldog,4,Child-like,7
the beatles,yellow submarine,Hey Bulldog,4,No one understands,8
the beatles,yellow submarine,Hey Bulldog,4,Jack knife,9
the beatles,yellow submarine,Hey Bulldog,4,In your sweaty hands,10
the beatles,yellow submarine,Hey Bulldog,4,Some kind of innocence is measured out in years,11
the beatles,yellow submarine,Hey Bulldog,4,You don't know what it's like to listen to your fears,12
the beatles,yellow submarine,Hey Bulldog,4,You can talk to me,13
the beatles,yellow submarine,Hey Bulldog,4,You can talk to me,14
the beatles,yellow submarine,Hey Bulldog,4,You can talk to me,15
the beatles,yellow submarine,Hey Bulldog,4,If you're lonely you can talk to me,16
the beatles,yellow submarine,Hey Bulldog,4,Ringo Starr,17
the beatles,yellow submarine,Hey Bulldog,4,Big man (,18
the beatles,yellow submarine,Hey Bulldog,4,Yeah,19
the beatles,yellow submarine,Hey Bulldog,4,Walking in the park,20
the beatles,yellow submarine,Hey Bulldog,4,Wigwam,21
the beatles,yellow submarine,Hey Bulldog,4,Frightened of the dark,22
the beatles,yellow submarine,Hey Bulldog,4,Some kind of solitude is measured out in you,23
the beatles,yellow submarine,Hey Bulldog,4,You think you know me but you haven't got a clue,24
